CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
15 11  1000100000000053,201,15 11  1201,000000009942,1
15 11  1000100000000053,202,15 11  1202,000000009943,1
15 11  1000100000000053,206,15 11  1206,000000009944,1
15 11  1000100000000053,210,15 11  1210,000000009945,1
15 11  1000100000000053,211,15 11  1211,000000009946,1
15 11  1000100000000053,213,15 11  1213,000000009947,1
15 11  1000100000000053,216,15 11  1216,000000009948,1
15 11  1000100000000053,217,15 11  1217,000000009949,1
15 11  1000100000000053,222,15 11  1222,000000009950,1
15 11  1000100000000053,223,15 11  1223,000000009951,1
15 11  1000100000000053,226,15 11  1226,000000009952,1
15 11  1000100000000053,228,15 11  1228,000000009953,1
15 11  1000100000000053,229,15 11  1229,000000009954,1
15 11  1000100000000053,230,15 11  1230,000000009955,1
15 11  1000100000000053,231,15 11  1231,000000009956,1
15 11  1000100000000053,232,15 11  1232,000000009957,1
15 11  1000100000000053,237,15 11  1237,000000009958,1
15 11  1000100000000053,238,15 11  1238,000000009959,1
15 11  1000100000000053,239,15 11  1239,000000009960,1
15 11  1000100000000053,240,15 11  1240,000000009961,1
15 11  1000100000000053,241,15 11  1241,000000009962,1
15 11  1000100000000053,242,15 11  1242,000000009963,1
15 11  1000180000000054,203,15 11  1203,000000009983,1
15 11  1000180000000054,243,15 11  1243,000000009984,1
15 11  1000180000000054,244,15 11  1244,000000009985,1
15 11  1000180000000054,246,15 11  1246,000000009986,1
15 11  1000180000000054,250,15 11  1250,000000009987,1
15 11  1000180000000054,251,15 11  1251,000000009988,1
15 11  1000180000000054,252,15 11  1252,000000009989,1
15 11  1000180000000054,254,15 11  1254,000000009990,1
15 11  1000180000000054,256,15 11  1256,000000009991,1
15 11  1000180000000054,258,15 11  1258,000000009992,1
15 11  1000180000000054,259,15 11  1259,000000009993,1
15 11  1000180000000054,260,15 11  1260,000000009994,1
15 11  1000180000000054,261,15 11  1261,000000009995,1
15 11  1000180000000054,262,15 11  1262,000000009996,1
15 11  1000180000000054,263,15 11  1263,000000009997,1
15 11  1000180000000054,265,15 11  1265,000000009998,1
15 11  1000180000000054,266,15 11  1266,000000009999,1
15 11  1000180000000054,267,15 11  1267,000000010000,1
15 11  1000180000000054,268,15 11  1268,000000010001,1
15 11  1000180000000054,271,15 11  1271,000000010002,1
15 11  1000180000000054,273,15 11  1273,000000010003,1
15 11  1000180000000054,278,15 11  1278,000000010004,1
15 11  1000180000000054,280,15 11  1280,000000010005,1
15 11  1000180000000054,281,15 11  1281,000000010006,1
15 11  1000180000000054,282,15 11  1282,000000010007,1
15 11  1000180000000054,283,15 11  1283,000000010008,1
15 11  1000180000000054,287,15 11  1287,000000010009,1
15 11  1000180000000054,288,15 11  1288,000000010010,1
15 11  1000180000000054,290,15 11  1290,000000010011,1
15 11  1000180000000054,291,15 11  1291,000000010012,1
15 11  1000180000000054,293,15 11  1293,000000010013,1
15 11  1000180000000054,295,15 11  1295,000000010014,1
15 11  1000180000000054,296,15 11  1296,000000010015,1
15 11  1000180000000054,297,15 11  1297,000000010016,1
15 11  1000180000000054,298,15 11  1298,000000010017,1
15 11  1000180000000054,299,15 11  1299,000000010018,1
15 11  1000180000000054,303,15 11  1303,000000010019,1
15 11  1000180000000054,304,15 11  1304,000000010020,1
15 11  1000180000000054,306,15 11  1306,000000010021,1
15 11  1000180000000054,307,15 11  1307,000000010022,1
15 11  1000180000000054,308,15 11  1308,000000010023,1
15 11  1000180000000054,309,15 11  1309,000000010024,1
15 11  1000180000000054,312,15 11  1312,000000010025,1
15 11  1000180000000054,314,15 11  1314,000000010026,1
15 11  1000180000000054,315,15 11  1315,000000010027,1
15 11  1000180000000054,316,15 11  1316,000000010028,1
15 11  1000180000000054,317,15 11  1317,000000010029,1
15 11  1000180000000054,321,15 11  1321,000000010030,1
15 11  1000180000000054,325,15 11  1325,000000010031,1
15 11  1000180000000054,326,15 11  1326,000000010032,1
15 11  1000180000000054,330,15 11  1330,000000010033,1
15 11  1000180000000054,332,15 11  1332,000000010034,1
15 11  1000180000000054,336,15 11  1336,000000010035,1
15 11  1000180000000054,337,15 11  1337,000000010036,1
15 11  1000180000000054,339,15 11  1339,000000010037,1
15 11  1000180000000054,340,15 11  1340,000000010038,1
15 11  1000180000000054,341,15 11  1341,000000010039,1
15 11  1000180000000054,344,15 11  1344,000000010040,1
15 11  1000180000000054,348,15 11  1348,000000010041,1
15 11  1000180000000054,349,15 11  1349,000000010042,1
15 11  1000180000000054,350,15 11  1350,000000010043,1
15 11  1000180000000054,352,15 11  1352,000000010044,1
15 11  1000180000000054,353,15 11  1353,000000010045,1
15 11  1000180000000054,355,15 11  1355,000000010046,1
15 11  1000180000000054,357,15 11  1357,000000010047,1
15 11  1000180000000054,359,15 11  1359,000000010048,1
15 11  1000180000000054,361,15 11  1361,000000010049,1
15 11  1000180000000054,363,15 11  1363,000000010050,1
15 11  1000180000000054,367,15 11  1367,000000010051,1
15 11  1000180000000054,368,15 11  1368,000000010052,1
15 11  1000180000000054,373,15 11  1373,000000010053,1
15 11  1000180000000054,374,15 11  1374,000000010054,1
15 11  1000180000000054,376,15 11  1376,000000010055,1
15 11  1000180000000054,377,15 11  1377,000000010056,1
15 11  1000180000000054,378,15 11  1378,000000010057,1
15 11  1000180000000054,380,15 11  1380,000000010058,1
15 11  1000180000000054,383,15 11  1383,000000010059,1
15 11  1000180000000054,387,15 11  1387,000000010060,1
15 11  1000180000000054,390,15 11  1390,000000010061,1
15 11  1000180000000054,394,15 11  1394,000000010062,1
15 11  1000180000000054,395,15 11  1395,000000010063,1
15 11  1000180000000054,396,15 11  1396,000000010064,1
15 11  1000180000000054,398,15 11  1398,000000010065,1
15 11  1000180000000054,399,15 11  1399,000000010066,1
15 11  1000180000000054,400,15 11  1400,000000010067,1
15 11  1000180000000054,401,15 11  1401,000000010068,1
15 11  1000180000000054,402,15 11  1402,000000010069,1
15 11  1000180000000054,403,15 11  1403,000000010070,1
15 11  1000180000000054,404,15 11  1404,000000010071,1
15 11  1000180000000054,405,15 11  1405,000000010072,1
15 11  1000180000000054,406,15 11  1406,000000010073,1
15 11  1000180000000054,412,15 11  1412,000000010074,1
15 11  1000180000000054,413,15 11  1413,000000010075,1
15 11  1000180000000054,417,15 11  1417,000000010076,1
15 11  1000180000000054,418,15 11  1418,000000010077,1
15 11  1000180000000054,419,15 11  1419,000000010078,1
15 11  1000180000000054,423,15 11  1423,000000010079,1
15 11  1000180000000054,426,15 11  1426,000000010080,1
15 11  1000180000000054,431,15 11  1431,000000010081,1
15 11  1000180000000054,432,15 11  1432,000000010082,1
15 11  1000180000000054,433,15 11  1433,000000010083,1
15 11  1000180000000054,434,15 11  1434,000000010084,1
15 11  1000180000000054,435,15 11  1435,000000010085,1
15 11  1000180000000054,436,15 11  1436,000000010086,1
15 11  1000180000000054,437,15 11  1437,000000010087,1
15 11  1000180000000054,438,15 11  1438,000000010088,1
15 11  1000180000000054,440,15 11  1440,000000010089,1
15 11  1000180000000054,441,15 11  1441,000000010090,1
15 11  1000180000000054,446,15 11  1446,000000010091,1
15 11  1000180000000054,450,15 11  1450,000000010092,1
15 11  1000180000000054,451,15 11  1451,000000010093,1
15 11  1000180000000054,452,15 11  1452,000000010094,1
15 11  1000180000000054,453,15 11  1453,000000010095,1
15 11  1000180000000054,454,15 11  1454,000000010096,1
15 11  1000070000000055,455,15 11  1455,000000010116,1
15 11  1000070000000055,456,15 11  1456,000000010117,1
15 11  1000070000000055,457,15 11  1457,000000010118,1
15 11  1000070000000055,458,15 11  1458,000000010119,1
15 11  1000070000000055,462,15 11  1462,000000010120,1
15 11  1000070000000055,463,15 11  1463,000000010121,1
15 11  1000070000000055,465,15 11  1465,000000010122,1
15 11  1000070000000055,466,15 11  1466,000000010123,1
15 11  1000070000000055,467,15 11  1467,000000010124,1
15 11  1000070000000055,468,15 11  1468,000000010125,1
15 11  1000070000000055,471,15 11  1471,000000010126,1
15 11  1000070000000055,473,15 11  1473,000000010127,1
15 11  1000070000000055,474,15 11  1474,000000010128,1
15 11  1000070000000055,475,15 11  1475,000000010129,1
15 11  1000070000000055,480,15 11  1480,000000010130,1
15 11  1000070000000055,481,15 11  1481,000000010131,1
15 11  1000070000000055,483,15 11  1483,000000010132,1
15 11  1000070000000055,484,15 11  1484,000000010133,1
15 11  1000070000000055,485,15 11  1485,000000010134,1
15 11  1000070000000055,486,15 11  1486,000000010135,1
15 11  1000070000000055,488,15 11  1488,000000010136,1
15 11  1000070000000055,489,15 11  1489,000000010137,1
15 11  1000070000000055,490,15 11  1490,000000010138,1
15 11  1000070000000055,491,15 11  1491,000000010139,1
15 11  1000070000000055,492,15 11  1492,000000010140,1
15 11  1000070000000055,493,15 11  1493,000000010141,1
15 11  1000070000000055,499,15 11  1499,000000010142,1
15 11  1000070000000055,501,15 11  1501,000000010143,1
15 11  1000070000000055,503,15 11  1503,000000010144,1
15 11  1000070000000055,504,15 11  1504,000000010145,1
15 11  1000070000000055,506,15 11  1506,000000010146,1
15 11  1000070000000055,507,15 11  1507,000000010147,1
15 11  1000070000000055,509,15 11  1509,000000010148,1
15 11  1000070000000055,510,15 11  1510,000000010149,1
15 11  1000070000000055,511,15 11  1511,000000010150,1
15 11  1000070000000055,512,15 11  1512,000000010151,1
15 11  1000070000000055,519,15 11  1519,000000010152,1
15 11  1000070000000055,521,15 11  1521,000000010153,1
15 11  1000070000000055,523,15 11  1523,000000010154,1
15 11  1000070000000055,524,15 11  1524,000000010155,1
15 11  1000070000000055,525,15 11  1525,000000010156,1
15 11  1000070000000055,527,15 11  1527,000000010157,1
15 11  1000070000000055,528,15 11  1528,000000010158,1
15 11  1000070000000055,529,15 11  1529,000000010159,1
15 11  1000070000000055,530,15 11  1530,000000010160,1
15 11  1000070000000055,531,15 11  1531,000000010161,1
15 11  1000070000000055,532,15 11  1532,000000010162,1
15 11  1000070000000055,536,15 11  1536,000000010163,1
15 11  1000070000000055,538,15 11  1538,000000010164,1
15 11  1000070000000055,542,15 11  1542,000000010165,1
15 11  1000070000000055,544,15 11  1544,000000010166,1
15 11  1000070000000055,545,15 11  1545,000000010167,1
15 11  1000070000000055,546,15 11  1546,000000010168,1
15 11  1000070000000055,548,15 11  1548,000000010169,1
15 11  1000070000000055,559,15 11  1559,000000010170,1
15 11  1000070000000055,560,15 11  1560,000000010171,1
15 11  1000070000000055,561,15 11  1561,000000010172,1
15 11  1000070000000055,563,15 11  1563,000000010173,1
15 11  1000070000000055,564,15 11  1564,000000010174,1
15 11  1000070000000055,566,15 11  1566,000000010175,1
15 11  1000070000000055,568,15 11  1568,000000010176,1
15 11  1000070000000055,571,15 11  1571,000000010177,1
15 11  1000070000000055,572,15 11  1572,000000010178,1
15 11  1000070000000055,573,15 11  1573,000000010179,1
15 11  1000070000000055,574,15 11  1574,000000010180,1
15 11  1000070000000055,575,15 11  1575,000000010181,1
15 11  1000070000000055,576,15 11  1576,000000010182,1
15 11  1000070000000055,579,15 11  1579,000000010183,1
15 11  1000070000000055,580,15 11  1580,000000010184,1
15 11  1000070000000055,581,15 11  1581,000000010185,1
15 11  1000070000000055,585,15 11  1585,000000010186,1
15 11  1000070000000055,586,15 11  1586,000000010187,1
15 11  1000070000000055,588,15 11  1588,000000010188,1
15 11  1000070000000055,589,15 11  1589,000000010189,1
15 11  1000070000000055,590,15 11  1590,000000010190,1
15 11  1000070000000055,591,15 11  1591,000000010191,1
15 11  1000070000000055,592,15 11  1592,000000010192,1
15 11  1000070000000055,593,15 11  1593,000000010193,1
15 11  1000070000000055,595,15 11  1595,000000010194,1
15 11  1000070000000055,596,15 11  1596,000000010195,1
15 11  1000070000000055,598,15 11  1598,000000010196,1
15 11  1000070000000055,599,15 11  1599,000000010197,1
15 11  1000070000000055,602,15 11  1602,000000010198,1
15 11  1000070000000055,603,15 11  1603,000000010199,1
15 11  1000070000000055,605,15 11  1605,000000010200,1
15 11  1000070000000055,607,15 11  1607,000000010201,1
15 11  1000070000000055,608,15 11  1608,000000010202,1
15 11  1000070000000055,609,15 11  1609,000000010203,1
15 11  1000070000000055,617,15 11  1617,000000010204,1
15 11  1000070000000055,618,15 11  1618,000000010205,1
15 11  1000070000000055,620,15 11  1620,000000010206,1
15 11  1000070000000055,621,15 11  1621,000000010207,1
15 11  1000070000000055,625,15 11  1625,000000010208,1
15 11  1000070000000055,626,15 11  1626,000000010209,1
15 11  1000070000000055,627,15 11  1627,000000010210,1
15 11  1000070000000055,630,15 11  1630,000000010211,1
15 11  1000070000000055,632,15 11  1632,000000010212,1
15 11  1000070000000055,633,15 11  1633,000000010213,1
15 11  1000070000000055,635,15 11  1635,000000010214,1
15 11  1000070000000055,637,15 11  1637,000000010215,1
15 11  1000070000000055,638,15 11  1638,000000010216,1
15 11  1000070000000055,639,15 11  1639,000000010217,1
15 11  1000070000000055,640,15 11  1640,000000010218,1
15 11  1000070000000055,641,15 11  1641,000000010219,1
15 11  1000070000000055,643,15 11  1643,000000010220,1
15 11  1000070000000055,644,15 11  1644,000000010221,1
15 11  1000070000000055,646,15 11  1646,000000010222,1
15 11  1000070000000055,648,15 11  1648,000000010223,1
15 11  1000070000000055,649,15 11  1649,000000010224,1
15 11  1000070000000055,651,15 11  1651,000000010225,1
15 11  1000070000000055,653,15 11  1653,000000010226,1
15 11  1000070000000055,654,15 11  1654,000000010227,1
15 11  1000070000000055,656,15 11  1656,000000010228,1
15 11  1000080000000056,657,15 11  1657,000000010250,1
15 11  1000080000000056,662,15 11  1662,000000010251,1
15 11  1000080000000056,664,15 11  1664,000000010252,1
15 11  1000080000000056,667,15 11  1667,000000010253,1
15 11  1000080000000056,668,15 11  1668,000000010254,1
15 11  1000080000000056,670,15 11  1670,000000010255,1
15 11  1000080000000056,671,15 11  1671,000000010256,1
15 11  1000080000000056,672,15 11  1672,000000010257,1
15 11  1000080000000056,673,15 11  1673,000000010258,1
15 11  1000080000000056,674,15 11  1674,000000010259,1
15 11  1000080000000056,676,15 11  1676,000000010260,1
15 11  1000080000000056,677,15 11  1677,000000010261,1
15 11  1000080000000056,679,15 11  1679,000000010262,1
15 11  1000080000000056,683,15 11  1683,000000010263,1
15 11  1000080000000056,686,15 11  1686,000000010264,1
15 11  1000080000000056,687,15 11  1687,000000010265,1
15 11  1000080000000056,692,15 11  1692,000000010266,1
15 11  1000080000000056,693,15 11  1693,000000010267,1
15 11  1000080000000056,694,15 11  1694,000000010268,1
15 11  1000080000000056,697,15 11  1697,000000010269,1
15 11  1000080000000056,698,15 11  1698,000000010270,1
15 11  1000080000000056,699,15 11  1699,000000010271,1
15 11  1000080000000056,700,15 11  1700,000000010272,1
15 11  1000080000000056,701,15 11  1701,000000010273,1
15 11  1000080000000056,703,15 11  1703,000000010274,1
15 11  1000080000000056,704,15 11  1704,000000010275,1
15 11  1000080000000056,705,15 11  1705,000000010276,1
15 11  1000080000000056,706,15 11  1706,000000010277,1
15 11  1000080000000056,707,15 11  1707,000000010278,1
15 11  1000080000000056,708,15 11  1708,000000010279,1
15 11  1000080000000056,709,15 11  1709,000000010280,1
15 11  1000080000000056,710,15 11  1710,000000010281,1
